Coalition,t (event index),Shapley Value,Entity
Sum of contribution of events > t,-59,0.0,0.0
Sum of contribution of events ≤ t,-59,0.13160798167996107,0.0
Sum of contribution of events > t,-60,0.0,0.0
Sum of contribution of events ≤ t,-60,0.13158109044656158,0.0
Sum of contribution of events > t,-61,0.0,0.0
Sum of contribution of events ≤ t,-61,0.13155360617674888,0.0
Sum of contribution of events > t,-62,0.0,0.0
Sum of contribution of events ≤ t,-62,0.13152554178796708,0.0
Sum of contribution of events > t,-63,0.0,0.0
Sum of contribution of events ≤ t,-63,0.13149691778607667,0.0
Sum of contribution of events > t,-64,0.0,0.0
Sum of contribution of events ≤ t,-64,0.1314677476976067,0.0
Sum of contribution of events > t,-65,0.0,0.0
Sum of contribution of events ≤ t,-65,0.13143804883025587,0.0
Sum of contribution of events > t,-66,0.0,0.0
Sum of contribution of events ≤ t,-66,0.131407838659361,0.0
Sum of contribution of events > t,-67,0.0,0.0
Sum of contribution of events ≤ t,-67,0.13137713384628297,0.0
Sum of contribution of events > t,-68,0.0,0.0
Sum of contribution of events ≤ t,-68,0.1313459484335035,0.0
Sum of contribution of events > t,-69,0.0,0.0
Sum of contribution of events ≤ t,-69,0.13131430182792247,0.0
Sum of contribution of events > t,-70,0.0,0.0
Sum of contribution of events ≤ t,-70,0.1312822094131261,0.0
Sum of contribution of events > t,-71,0.0,0.0
Sum of contribution of events ≤ t,-71,0.13124968779087068,0.0
Sum of contribution of events > t,-72,0.0,0.0
Sum of contribution of events ≤ t,-72,0.13121675341390074,0.0
Sum of contribution of events > t,-73,0.0,0.0
Sum of contribution of events ≤ t,-73,0.13118342332728208,0.0
Sum of contribution of events > t,-74,0.0,0.0
Sum of contribution of events ≤ t,-74,0.13114971299655737,0.0
Sum of contribution of events > t,-75,0.0,0.0
Sum of contribution of events ≤ t,-75,0.13111563803441822,0.0
Sum of contribution of events > t,-76,0.0,0.0
Sum of contribution of events ≤ t,-76,0.13108121553994714,0.0
Sum of contribution of events > t,-77,0.0,0.0
Sum of contribution of events ≤ t,-77,0.13104646339640022,0.0
Sum of contribution of events > t,-78,0.0,0.0
Sum of contribution of events ≤ t,-78,0.13101139272935688,0.0
Sum of contribution of events > t,-79,0.0,0.0
Sum of contribution of events ≤ t,-79,0.1309760229252279,0.0
Sum of contribution of events > t,-80,0.0,0.0
Sum of contribution of events ≤ t,-80,0.1309403669219464,0.0
Sum of contribution of events > t,-81,0.0,0.0
Sum of contribution of events ≤ t,-81,0.13090444358997047,0.0
Sum of contribution of events > t,-82,0.0,0.0
Sum of contribution of events ≤ t,-82,0.1308682652823627,0.0
Sum of contribution of events > t,-83,0.0,0.0
Sum of contribution of events ≤ t,-83,0.130831848513335,0.0
Sum of contribution of events > t,-84,0.0,0.0
Sum of contribution of events ≤ t,-84,0.13079520703293382,0.0
Sum of contribution of events > t,-85,0.0,0.0
Sum of contribution of events ≤ t,-85,0.13075835633836685,0.0
Sum of contribution of events > t,-86,0.0,0.0
Sum of contribution of events ≤ t,-86,0.130721309768036,0.0
Sum of contribution of events > t,-87,0.0,0.0
Sum of contribution of events ≤ t,-87,0.1306840866524726,0.0
Sum of contribution of events > t,-88,0.0,0.0
Sum of contribution of events ≤ t,-88,0.13064669360034167,0.0
Sum of contribution of events > t,-89,0.0,0.0
Sum of contribution of events ≤ t,-89,0.13060914944298566,0.0
Sum of contribution of events > t,-90,0.0,0.0
Sum of contribution of events ≤ t,-90,0.1305714658666402,0.0
Sum of contribution of events > t,-91,0.0,0.0
Sum of contribution of events ≤ t,-91,0.1305336604230106,0.0
Sum of contribution of events > t,-92,0.0,0.0
Sum of contribution of events ≤ t,-92,0.13049574251659216,0.0
Sum of contribution of events > t,-93,0.0,0.0
Sum of contribution of events ≤ t,-93,0.1304577278383076,0.0
Sum of contribution of events > t,-94,0.0,0.0
Sum of contribution of events ≤ t,-94,0.13041962878406047,0.0
Sum of contribution of events > t,-95,0.0,0.0
Sum of contribution of events ≤ t,-95,0.1303814565334469,0.0
Sum of contribution of events > t,-96,0.0,0.0
Sum of contribution of events ≤ t,-96,0.13034322868660092,0.0
Sum of contribution of events > t,-97,0.0,0.0
Sum of contribution of events ≤ t,-97,0.13030495090782643,0.0
Sum of contribution of events > t,-98,0.0,0.0
Sum of contribution of events ≤ t,-98,0.1302666409332305,0.0
Sum of contribution of events > t,-99,0.0,0.0
Sum of contribution of events ≤ t,-99,0.13022831209003927,0.0
Sum of contribution of events > t,-100,0.0,0.0
Sum of contribution of events ≤ t,-100,0.1301899689529091,0.0
Sum of contribution of events > t,-101,0.0,0.0
Sum of contribution of events ≤ t,-101,0.13015163159929216,0.0
Sum of contribution of events > t,-102,0.0,0.0
Sum of contribution of events ≤ t,-102,0.1301133053638041,0.0
Sum of contribution of events > t,-103,0.0,0.0
Sum of contribution of events ≤ t,-103,0.13007500825822355,0.0
Sum of contribution of events > t,-104,0.0,0.0
Sum of contribution of events ≤ t,-104,0.13003674366138876,0.0
Sum of contribution of events > t,-105,0.0,0.0
Sum of contribution of events ≤ t,-105,0.12999853154458105,0.0
Sum of contribution of events > t,-106,0.0,0.0
Sum of contribution of events ≤ t,-106,0.12996037613973022,0.0
Sum of contribution of events > t,-107,0.0,0.0
Sum of contribution of events ≤ t,-107,0.12992229034751654,0.0
Sum of contribution of events > t,-108,0.0,0.0
Sum of contribution of events ≤ t,-108,0.1298842855989933,0.0
Sum of contribution of events > t,-109,0.0,0.0
Sum of contribution of events ≤ t,-109,0.1298463704995811,0.0
Sum of contribution of events > t,-110,0.0,0.0
Sum of contribution of events ≤ t,-110,0.12980856140516697,0.0
Sum of contribution of events > t,-111,0.0,0.0
Sum of contribution of events ≤ t,-111,0.1297708600535989,0.0
Sum of contribution of events > t,-112,0.0,0.0
Sum of contribution of events ≤ t,-112,0.1297332830913365,0.0
Sum of contribution of events > t,-113,0.0,0.0
Sum of contribution of events ≤ t,-113,0.12969583262316883,0.0
Sum of contribution of events > t,-114,0.0,0.0
Sum of contribution of events ≤ t,-114,0.12965852828882635,0.0
Sum of contribution of events > t,-115,0.0,0.0
Sum of contribution of events ≤ t,-115,0.12962137441523372,0.0
Sum of contribution of events > t,-116,0.0,0.0
Sum of contribution of events ≤ t,-116,0.1295843776669353,0.0
Sum of contribution of events > t,-117,0.0,0.0
Sum of contribution of events ≤ t,-117,0.12954755203053356,0.0
Sum of contribution of events > t,-118,0.0,0.0
Sum of contribution of events ≤ t,-118,0.12951090327277778,0.0
Sum of contribution of events > t,-119,0.0,0.0
Sum of contribution of events ≤ t,-119,0.12947444380261003,0.0
Sum of contribution of events > t,-120,0.0,0.0
Sum of contribution of events ≤ t,-120,0.12943817944079639,0.0
Sum of contribution of events > t,-121,0.0,0.0
Sum of contribution of events ≤ t,-121,0.12940212047100066,0.0
Sum of contribution of events > t,-122,0.0,0.0
Sum of contribution of events ≤ t,-122,0.12936627434380352,0.0
Sum of contribution of events > t,-123,0.0,0.0
Sum of contribution of events ≤ t,-123,0.12933065041154623,0.0
Sum of contribution of events > t,-124,0.0,0.0
Sum of contribution of events ≤ t,-124,0.12929525834321975,0.0
Sum of contribution of events > t,-125,0.0,0.0
Sum of contribution of events ≤ t,-125,0.12926010248064995,0.0
Sum of contribution of events > t,-126,0.0,0.0
Sum of contribution of events ≤ t,-126,0.1292251943834126,0.0
Sum of contribution of events > t,-127,0.0,0.0
Sum of contribution of events ≤ t,-127,0.12919053914397954,0.0
Sum of contribution of events > t,-128,0.0,0.0
Sum of contribution of events ≤ t,-128,0.12915614647231996,0.0
Sum of contribution of events > t,-129,0.0,0.0
Sum of contribution of events ≤ t,-129,0.129122023826465,0.0
Sum of contribution of events > t,-130,0.0,0.0
Sum of contribution of events ≤ t,-130,0.1290881778076291,0.0
Sum of contribution of events > t,-131,0.0,0.0
Sum of contribution of events ≤ t,-131,0.12905461860448122,0.0
Sum of contribution of events > t,-132,0.0,0.0
Sum of contribution of events ≤ t,-132,0.12902134639956056,0.0
Sum of contribution of events > t,-133,0.0,0.0
Sum of contribution of events ≤ t,-133,0.1289883785583079,0.0
Sum of contribution of events > t,-134,0.0,0.0
Sum of contribution of events ≤ t,-134,0.12895571511983872,0.0
Sum of contribution of events > t,-135,0.0,0.0
Sum of contribution of events ≤ t,-135,0.12892336230911314,0.0
Sum of contribution of events > t,-136,0.0,0.0
Sum of contribution of events ≤ t,-136,0.12889133356884122,0.0
Sum of contribution of events > t,-137,0.0,0.0
Sum of contribution of events ≤ t,-137,0.12885963085480034,0.0
Sum of contribution of events > t,-138,0.0,0.0
Sum of contribution of events ≤ t,-138,0.12882826075702905,0.0
Sum of contribution of events > t,-139,0.0,0.0
Sum of contribution of events ≤ t,-139,0.12879722981527447,0.0
Sum of contribution of events > t,-140,0.0,0.0
Sum of contribution of events ≤ t,-140,0.12876654969528317,0.0
Sum of contribution of events > t,-141,0.0,0.0
Sum of contribution of events ≤ t,-141,0.1287362196687609,0.0
Sum of contribution of events > t,-142,0.0,0.0
Sum of contribution of events ≤ t,-142,0.1287062490861863,0.0
Sum of contribution of events > t,-143,0.0,0.0
Sum of contribution of events ≤ t,-143,0.12867664780840277,0.0
Sum of contribution of events > t,-144,0.0,0.0
Sum of contribution of events ≤ t,-144,0.12864741617254913,0.0
Sum of contribution of events > t,-145,0.0,0.0
Sum of contribution of events ≤ t,-145,0.12861856254190207,0.0
Sum of contribution of events > t,-146,0.0,0.0
Sum of contribution of events ≤ t,-146,0.1285900919958949,0.0
Sum of contribution of events > t,-147,0.0,0.0
Sum of contribution of events ≤ t,-147,0.12856201381981372,0.0
Sum of contribution of events > t,-148,0.0,0.0
Sum of contribution of events ≤ t,-148,0.12853433081693946,0.0
Sum of contribution of events > t,-149,0.0,0.0
Sum of contribution of events ≤ t,-149,0.12850704846158623,0.0
Sum of contribution of events > t,-150,0.0,0.0
Sum of contribution of events ≤ t,-150,0.12848017244040966,0.0
Sum of contribution of events > t,-151,0.0,0.0
Sum of contribution of events ≤ t,-151,0.12845371595211327,0.0
Sum of contribution of events > t,-152,0.0,0.0
Sum of contribution of events ≤ t,-152,0.1284276697989553,0.0
Sum of contribution of events > t,-153,0.0,0.0
Sum of contribution of events ≤ t,-153,0.12840205088071524,0.0
Sum of contribution of events > t,-154,0.0,0.0
Sum of contribution of events ≤ t,-154,0.12837686313502492,0.0
Sum of contribution of events > t,-155,0.0,0.0
Sum of contribution of events ≤ t,-155,0.1283521086908877,0.0
Sum of contribution of events > t,-156,0.0,0.0
Sum of contribution of events ≤ t,-156,0.12832779676653444,0.0
Sum of contribution of events > t,-157,0.0,0.0
Sum of contribution of events ≤ t,-157,0.12830392906442284,0.0
Sum of contribution of events > t,-158,0.0,0.0
Sum of contribution of events ≤ t,-158,0.1282805120907724,0.0
Sum of contribution of events > t,-159,0.0,0.0
Sum of contribution of events ≤ t,-159,0.12825755324587226,0.0
Sum of contribution of events > t,-160,0.0,0.0
Sum of contribution of events ≤ t,-160,0.1282350532002747,0.0
Sum of contribution of events > t,-161,0.0,0.0
Sum of contribution of events ≤ t,-161,0.1282130219452083,0.0
Sum of contribution of events > t,-162,0.0,0.0
Sum of contribution of events ≤ t,-162,0.1281914647370577,0.0
Sum of contribution of events > t,-163,0.0,0.0
Sum of contribution of events ≤ t,-163,0.12817038064077496,0.0
Sum of contribution of events > t,-164,0.0,0.0
Sum of contribution of events ≤ t,-164,0.12814977878332137,0.0
Sum of contribution of events > t,-165,0.0,0.0
Sum of contribution of events ≤ t,-165,0.12812966473028065,0.0
Sum of contribution of events > t,-166,0.0,0.0
Sum of contribution of events ≤ t,-166,0.1281100437156856,0.0
Sum of contribution of events > t,-167,0.0,0.0
Sum of contribution of events ≤ t,-167,0.128090916313231,0.0
Sum of contribution of events > t,-168,0.0,0.0
Sum of contribution of events ≤ t,-168,0.12807229127734898,0.0
Sum of contribution of events > t,-169,0.0,0.0
Sum of contribution of events ≤ t,-169,0.12805417723953724,0.0
Sum of contribution of events > t,-170,0.0,0.0
Sum of contribution of events ≤ t,-170,0.12803656526096166,0.0
Sum of contribution of events > t,-171,0.0,0.0
Sum of contribution of events ≤ t,-171,0.1280194777585566,0.0
Sum of contribution of events > t,-172,0.0,0.0
Sum of contribution of events ≤ t,-172,0.1280029102563858,0.0
Sum of contribution of events > t,-173,0.0,0.0
Sum of contribution of events ≤ t,-173,0.12798686690628527,0.0
Sum of contribution of events > t,-174,0.0,0.0
Sum of contribution of events ≤ t,-174,0.12797135598957537,0.0
Sum of contribution of events > t,-175,0.0,0.0
Sum of contribution of events ≤ t,-175,0.12795637768134474,0.0
Sum of contribution of events > t,-176,0.0,0.0
Sum of contribution of events ≤ t,-176,0.12794194430299102,0.0
Sum of contribution of events > t,-177,0.0,0.0
Sum of contribution of events ≤ t,-177,0.1279280504565686,0.0
Sum of contribution of events > t,-178,0.0,0.0
Sum of contribution of events ≤ t,-178,0.12791471081413328,0.0
Sum of contribution of events > t,-179,0.0,0.0
Sum of contribution of events ≤ t,-179,0.12790192583948373,0.0
Sum of contribution of events > t,-180,0.0,0.0
Sum of contribution of events ≤ t,-180,0.12788969894312321,0.0
Sum of contribution of events > t,-181,0.0,0.0
Sum of contribution of events ≤ t,-181,0.12787803940847517,0.0
Sum of contribution of events > t,-182,0.0,0.0
Sum of contribution of events ≤ t,-182,0.12786694537103177,0.0
Sum of contribution of events > t,-183,0.0,0.0
Sum of contribution of events ≤ t,-183,0.12785642698593438,0.0
Sum of contribution of events > t,-184,0.0,0.0
Sum of contribution of events ≤ t,-184,0.12784648852795363,0.0
Sum of contribution of events > t,-185,0.0,0.0
Sum of contribution of events ≤ t,-185,0.12783713312074543,0.0
Sum of contribution of events > t,-186,0.0,0.0
Sum of contribution of events ≤ t,-186,0.12782836791872978,0.0
Sum of contribution of events > t,-187,0.0,0.0
Sum of contribution of events ≤ t,-187,0.12782019208557904,0.0
Sum of contribution of events > t,-188,0.0,0.0
Sum of contribution of events ≤ t,-188,0.12781262013688682,0.0
Sum of contribution of events > t,-189,0.0,0.0
Sum of contribution of events ≤ t,-189,0.12780564990267157,0.0
Sum of contribution of events > t,-190,0.0,0.0
Sum of contribution of events ≤ t,-190,0.12779928395338355,0.0
Sum of contribution of events > t,-191,0.0,0.0
Sum of contribution of events ≤ t,-191,0.12779353733360768,0.0
Sum of contribution of events > t,-192,0.0,0.0
Sum of contribution of events ≤ t,-192,0.1277884042430669,0.0
Sum of contribution of events > t,-193,0.0,0.0
Sum of contribution of events ≤ t,-193,0.12778389422781766,0.0
Sum of contribution of events > t,-194,0.0,0.0
Sum of contribution of events ≤ t,-194,0.12778001171536743,0.0
Sum of contribution of events > t,-195,0.0,0.0
Sum of contribution of events ≤ t,-195,0.12777676364965737,0.0
Sum of contribution of events > t,-196,0.0,0.0
